model_type,target,n_test_pos,pos_rate,roc_auc,pr_auc,precision,recall,f1,accuracy
nogate_focal,aortic_peripheral_vascular,408,0.016463563,0.880272513945268,0.0919866756727866,0.0,0.0,0.0,0.9835364377370672
nogate_focal,pe_dvt_venous_thromboembolism,327,0.013195061,0.8404268715490038,0.0686254109861184,0.0,0.0,0.0,0.9868049390686788
nogate_focal,unstable_angina_ac_ischemia,106,0.004277298,0.9043953027462326,0.0585150026850607,0.0,0.0,0.0,0.9957227019611008
nogate_focal,pericardial_disease_tamponade,108,0.004358002,0.8534035677080988,0.0305787474703076,0.0,0.0,0.0,0.9956419982245178
baseline_bce_weighted_weighted,hypertension_crisis,5872,0.23694617,0.873280765262674,0.6192454272238572,0.3844689510305895,0.9974455040871936,0.5550080545816356,0.6210152530062142
baseline_bce_weighted_weighted,afib_aflutter,1834,0.07400533,0.9164272874104064,0.5653090585860834,0.1362050659790687,0.97928026172301,0.2391478029294274,0.5388588491647164
baseline_bce_weighted_weighted,chronic_ischemic_disease,1980,0.079896696,0.8746641487234418,0.3510538371820833,0.1344985321226189,0.9949494949494948,0.2369639742587358,0.4880558469857154
baseline_bce_weighted_weighted,heart_failure_acute,993,0.040069405,0.9128618899703024,0.3214968657523605,0.0770256490705153,0.9889224572004028,0.1429195168097802,0.5247356952626907
baseline_bce_weighted_weighted,ami_stemi,55,0.0022193529,0.7357044379165946,0.2448946030527535,0.007410374524334,0.6727272727272727,0.0146592709984152,0.7992898071180695
baseline_bce_weighted_weighted,valvular_endocardial_disease,622,0.025098862,0.8856157236856115,0.1666413672413655,0.0412767934169487,1.0,0.0792811165636352,0.4170365587926721
baseline_bce_weighted_weighted,brady_heart_block_conduction,380,0.01533371,0.8964693359905789,0.1651044658659945,0.028327541924762,0.986842105263158,0.0550741665442796,0.4807521588249536
baseline_bce_weighted_weighted,heart_failure_chronic,700,0.028246308,0.8877271702635045,0.1637050286683829,0.0467652371713387,0.9985714285714286,0.0893462005496261,0.4250262287143895
baseline_bce_weighted_weighted,ventricular_arrhythmias_arrest,174,0.007021225,0.8904542770877241,0.1379965224558338,0.0114293397875487,0.9770114942528736,0.0225943646996278,0.4065047211685901
baseline_bce_weighted_weighted,stroke_tia,359,0.01448632,0.8421654230902718,0.129388217121968,0.0230793956927033,1.0,0.045117506597964,0.3868130094423372
baseline_bce_weighted_weighted,cardiomyopathy_myocarditis,280,0.011298523,0.8967885274671455,0.1210190936881687,0.0196561927575031,0.9964285714285714,0.038551886140666,0.4384634008554596
baseline_bce_weighted_weighted,ami_nstemi,304,0.012266968,0.8790228792987044,0.1043867138532059,0.019943580659975,1.0,0.0391072232585064,0.3971834395932531
baseline_bce_weighted_weighted,aortic_peripheral_vascular,408,0.016463563,0.8364688063622923,0.0630898410326485,0.0264111859140341,1.0,0.0514631685166498,0.3931079008958115
baseline_bce_weighted_weighted,supraventricular_tachyarrhythmias,164,0.0066177063,0.7642812665331138,0.0463082505655679,0.0095831618554882,0.9939024390243902,0.0189832877190939,0.3201920748930675
baseline_bce_weighted_weighted,pe_dvt_venous_thromboembolism,327,0.013195061,0.7480759455206061,0.0312506534608683,0.0205276745796864,0.9969418960244648,0.0402270483711747,0.3722863368573965
baseline_bce_weighted_weighted,pericardial_disease_tamponade,108,0.004358002,0.7450292555666633,0.0209080136692081,0.0078657577346617,0.8333333333333334,0.0155844155844155,0.5411992575256235
baseline_bce_weighted_weighted,unstable_angina_ac_ischemia,106,0.004277298,0.8547050911893612,0.0196568108649776,0.0078254326561324,0.981132075471698,0.0155270229919378,0.467839560971673
baseline_focal_weighted,hypertension_crisis,5872,0.23694617,0.8928563632119448,0.6688994080465684,0.6185678859268444,0.6796662125340599,0.6476793248945147,0.8247921878782988
baseline_focal_weighted,afib_aflutter,1834,0.07400533,0.923092824343844,0.6004166638779622,0.7120253164556962,0.4907306434023991,0.5810200129115558,0.9476232749576304
baseline_focal_weighted,chronic_ischemic_disease,1980,0.079896696,0.875695059090156,0.3668169757580519,0.5617647058823529,0.0964646464646464,0.1646551724137931,0.9217980792510694
